seed,player,num_rounds,risk,wealth,total_rent_paid,properties_owned,passed_go_count,neighborhood_completeness,loser
194,Player 1,309,-1,5478.29,1546,10,47,0.0,2
194,Player 2,309,0,3277.95,1169,18,49,2.0,2
195,Player 1,350,-1,5249.87,1594,10,55,0.0,2
195,Player 2,350,0,3546.37,1030,18,52,3.0,2
196,Player 1,312,-1,5800.82,1451,11,48,0.0,2
196,Player 2,312,0,3177.39,1027,17,50,1.0,2
197,Player 1,366,-1,5838.02,1771,10,56,2.0,2
197,Player 2,366,0,3356.26,1010,18,60,4.0,2
198,Player 1,312,-1,4344.87,1326,12,46,2.0,2
198,Player 2,312,0,2384.35,649,16,42,2.0,2
199,Player 1,280,-1,4425.34,1302,9,41,2.0,2
199,Player 2,280,0,2686.81,482,19,45,4.0,2
200,Player 1,386,-1,5992.02,1653,12,57,2.0,2
200,Player 2,386,0,3349.78,1363,16,55,4.0,2
201,Player 1,349,-1,3627.52,1878,9,46,0.0,2
201,Player 2,349,0,3113.18,518,19,53,3.0,2
202,Player 1,239,-1,3675.14,1018,10,35,1.0,2
202,Player 2,239,0,2086.92,580,18,37,3.0,2
203,Player 1,426,-1,7084.06,2119,11,59,1.0,2
203,Player 2,426,0,5588.25,1523,17,58,4.0,2
204,Player 1,345,-1,4541.4,2112,6,51,0.0,2
204,Player 2,345,0,2857.71,368,22,53,5.0,2
205,Player 1,316,-1,3891.57,1407,10,46,1.0,2
205,Player 2,316,0,2115.45,697,18,43,2.0,2
206,Player 1,365,-1,7719.58,1574,12,55,1.0,2
206,Player 2,365,0,3710.79,1291,16,56,4.0,2
207,Player 1,428,-1,7175.91,2590,7,66,0.0,2
207,Player 2,428,0,3824.48,968,21,61,4.0,2
208,Player 1,379,-1,5753.62,1734,10,56,0.0,2
208,Player 2,379,0,3203.93,816,18,54,3.0,2
209,Player 1,365,-1,5273.52,1793,7,50,0.0,2
209,Player 2,365,0,2662.64,1033,21,54,4.0,2
210,Player 1,284,-1,4534.47,1257,11,46,1.0,2
210,Player 2,284,0,2705.51,620,17,42,2.0,2
211,Player 1,338,-1,5800.47,1228,12,56,0.0,2
211,Player 2,338,0,3238.06,1043,16,54,3.0,2
212,Player 1,370,-1,5737.06,1624,9,48,0.0,2
212,Player 2,370,0,2814.18,718,19,53,3.0,2
213,Player 1,331,-1,5172.45,1748,8,49,1.0,2
213,Player 2,331,0,2954.36,582,20,51,6.0,2
214,Player 1,303,-1,3900.91,1458,10,46,2.0,2
214,Player 2,303,0,2794.86,556,18,46,3.0,2
215,Player 1,294,-1,3924.62,1602,10,41,0.0,2
215,Player 2,294,0,2430.46,684,18,43,3.0,2
216,Player 1,366,-1,4928.78,2152,5,48,0.0,2
216,Player 2,366,0,3289.29,386,23,56,6.0,2
217,Player 1,406,-1,6238.39,1955,12,59,1.0,2
217,Player 2,406,0,3468.19,1191,16,63,1.0,2
218,Player 1,315,-1,3898.4,2100,6,42,1.0,2
218,Player 2,315,0,3062.51,340,22,51,5.0,2
219,Player 1,290,-1,3352.57,396,20,42,3.0,2
219,Player 2,290,0,1747.02,1567,8,31,1.0,2
220,Player 1,338,-1,4334.18,1621,12,50,2.0,2
220,Player 2,338,0,2350.78,847,16,48,1.0,2
221,Player 1,383,-1,6215.3,1959,10,54,1.0,2
221,Player 2,383,0,3772.86,1216,18,57,4.0,2
222,Player 1,293,-1,4559.86,1208,11,48,2.0,2
222,Player 2,293,0,2773.94,803,17,47,2.0,2
223,Player 1,374,-1,6707.54,2053,8,55,1.0,2
223,Player 2,374,0,3033.29,827,20,58,4.0,2
224,Player 1,306,-1,6318.89,1203,13,49,1.0,2
224,Player 2,306,0,2903.92,1286,15,49,3.0,2
225,Player 1,338,-1,4837.55,1545,10,49,0.0,2
225,Player 2,338,0,2943.39,630,18,52,4.0,2
226,Player 1,307,-1,3902.34,1885,6,43,0.0,2
226,Player 2,307,0,3162.41,426,22,47,6.0,2
227,Player 1,369,-1,4845.79,1883,9,55,0.0,2
227,Player 2,369,0,4023.38,697,19,53,3.0,2
228,Player 1,267,-1,3944.3,1195,11,41,0.0,2
228,Player 2,267,0,2450.44,571,17,41,1.0,2
229,Player 1,347,-1,5204.36,2233,7,54,0.0,2
229,Player 2,347,0,3733.86,498,21,51,6.0,2
230,Player 1,385,-1,4954.76,1881,10,57,1.0,2
230,Player 2,385,0,2635.6,966,18,55,3.0,2
231,Player 1,380,-1,5870.75,1956,8,54,0.0,2
231,Player 2,380,0,3286.35,681,20,56,4.0,2
232,Player 1,341,-1,4253.61,734,17,47,3.0,2
232,Player 2,341,0,2203.87,1780,11,47,1.0,2
233,Player 1,339,-1,4752.83,1800,9,53,1.0,2
233,Player 2,339,0,2867.63,752,19,52,5.0,2
234,Player 1,427,-1,7452.12,1877,12,70,0.0,2
234,Player 2,427,0,3241.77,1501,16,58,2.0,2
235,Player 1,313,-1,5563.19,1496,9,51,0.0,2
235,Player 2,313,0,2827.76,840,19,50,3.0,2
236,Player 1,361,-1,5515.94,1802,10,52,1.0,2
236,Player 2,361,0,2640.65,1212,18,52,4.0,2
237,Player 1,330,-1,4672.42,1707,10,47,1.0,2
237,Player 2,330,0,2620.82,820,18,43,3.0,2
238,Player 1,310,-1,5033.79,1503,11,46,0.0,2
238,Player 2,310,0,3954.96,893,17,49,2.0,2
239,Player 1,291,-1,3514.75,1202,14,40,2.0,2
239,Player 2,291,0,2133.0,736,14,41,1.0,2
240,Player 1,334,-1,4807.28,1649,8,48,0.0,2
240,Player 2,334,0,2731.1,584,20,52,4.0,2
241,Player 1,315,-1,5437.61,1986,7,47,0.0,2
241,Player 2,315,0,2430.6,615,21,49,5.0,2
242,Player 1,353,-1,4723.59,1842,9,50,1.0,2
242,Player 2,353,0,3014.86,924,19,51,5.0,2
243,Player 1,374,-1,5242.87,1943,10,52,1.0,2
243,Player 2,374,0,2703.49,1217,18,49,4.0,2
244,Player 1,317,-1,5816.92,1346,11,52,0.0,2
244,Player 2,317,0,2466.6,954,17,45,2.0,2
245,Player 1,246,-1,3982.36,830,11,37,1.0,2
245,Player 2,246,0,1999.55,676,17,38,2.0,2
246,Player 1,357,-1,3685.79,1814,7,45,0.0,2
246,Player 2,357,0,2746.42,602,21,52,4.0,2
247,Player 1,362,-1,5291.93,1432,11,53,1.0,2
247,Player 2,362,0,2939.48,1292,17,53,4.0,2
248,Player 1,290,-1,3860.96,1769,6,43,0.0,2
248,Player 2,290,0,2431.26,293,22,45,6.0,2
249,Player 1,335,-1,5340.07,1392,13,49,2.0,2
249,Player 2,335,0,3656.51,1188,15,54,1.0,2
250,Player 1,294,-1,4964.96,1410,10,44,0.0,2
250,Player 2,294,0,2575.12,759,18,45,3.0,2
251,Player 1,338,-1,4674.64,1813,6,49,0.0,2
251,Player 2,338,0,2612.45,495,22,51,6.0,2
252,Player 1,343,-1,4565.8,1794,9,52,0.0,2
252,Player 2,343,0,3107.67,775,19,47,2.0,2
253,Player 1,397,-1,7054.11,1589,11,63,2.0,2
253,Player 2,397,0,3355.14,1148,17,59,4.0,2
254,Player 1,290,-1,3624.88,1338,9,35,1.0,2
254,Player 2,290,0,1928.92,370,19,41,3.0,2
255,Player 1,300,-1,4786.85,1503,11,47,0.0,2
255,Player 2,300,0,2667.52,876,17,45,4.0,2
256,Player 1,293,-1,3476.23,955,14,42,2.0,2
256,Player 2,293,0,1723.78,918,14,41,2.0,2
257,Player 1,317,-1,5390.54,1599,8,49,0.0,2
257,Player 2,317,0,2834.41,633,20,48,4.0,2
258,Player 1,342,-1,4447.79,1660,7,45,0.0,2
258,Player 2,342,0,2846.97,422,21,54,5.0,2
259,Player 1,353,-1,6769.69,1989,11,56,1.0,2
259,Player 2,353,0,3990.03,1228,17,54,3.0,2
260,Player 1,231,-1,4293.469999999999,1166,10,36,1.0,2
260,Player 2,231,0,1695.39,698,18,36,4.0,2
261,Player 1,380,-1,5887.5,2167,8,52,0.0,2
261,Player 2,380,0,4154.0,734,20,59,5.0,2
262,Player 1,310,-1,5398.44,1387,11,45,0.0,2
262,Player 2,310,0,2735.85,879,17,46,2.0,2
263,Player 1,259,-1,3496.45,915,14,37,1.0,2
263,Player 2,259,0,1895.18,966,14,37,1.0,2
264,Player 1,297,-1,4265.27,1091,12,42,0.0,2
264,Player 2,297,0,2099.1,959,16,44,1.0,2
265,Player 1,353,-1,5626.89,1568,11,54,0.0,2
265,Player 2,353,0,2740.26,1230,17,48,2.0,2
266,Player 1,348,-1,5257.07,1490,10,50,0.0,2
266,Player 2,348,0,2889.53,1144,18,49,4.0,2
267,Player 1,288,-1,4840.04,1525,7,45,1.0,2
267,Player 2,288,0,2800.27,312,21,45,6.0,2
268,Player 1,352,-1,5221.52,1880,7,50,0.0,2
268,Player 2,352,0,2707.8,642,21,50,4.0,2
269,Player 1,300,-1,3971.82,896,9,44,1.0,2
269,Player 2,300,0,1758.7,826,19,47,5.0,2
270,Player 1,320,-1,4431.85,1574,12,47,2.0,2
270,Player 2,320,0,2655.56,920,16,44,3.0,2
271,Player 1,252,-1,3789.75,1357,8,35,1.0,2
271,Player 2,252,0,1705.69,496,20,40,4.0,2
272,Player 1,281,-1,4441.12,1398,10,42,0.0,2
272,Player 2,281,0,2312.46,704,18,45,2.0,2
273,Player 1,313,-1,4225.63,1198,11,43,1.0,2
273,Player 2,313,0,2296.86,1266,17,49,3.0,2
274,Player 1,354,-1,6196.71,1569,10,50,2.0,2
274,Player 2,354,0,3664.25,1425,18,56,5.0,2
275,Player 1,260,-1,4650.53,1246,11,42,0.0,2
275,Player 2,260,0,2017.88,1017,17,38,3.0,2
276,Player 1,296,-1,4358.8,1092,9,44,0.0,2
276,Player 2,296,0,1880.67,583,19,43,3.0,2
277,Player 1,231,-1,4214.44,980,10,35,0.0,2
277,Player 2,231,0,1854.39,605,18,36,2.0,2
278,Player 1,386,-1,5697.29,2224,8,54,0.0,2
278,Player 2,386,0,3227.62,801,20,57,3.0,2
279,Player 1,334,-1,4682.7,924,13,50,1.0,2
279,Player 2,334,0,2650.55,1189,15,46,2.0,2
280,Player 1,312,-1,4205.46,903,12,47,2.0,2
280,Player 2,312,0,2114.32,1073,16,39,2.0,2
281,Player 1,343,-1,5921.97,1383,13,54,2.0,2
281,Player 2,343,0,3160.88,1063,15,46,3.0,2
282,Player 1,330,-1,5488.71,1491,10,50,2.0,2
282,Player 2,330,0,2983.39,1012,18,53,5.0,2
283,Player 1,281,-1,4313.92,1436,9,41,1.0,2
283,Player 2,281,0,2245.21,496,19,45,4.0,2
284,Player 1,296,-1,4101.13,716,16,45,3.0,2
284,Player 2,296,0,1965.13,1614,12,45,2.0,2
285,Player 1,339,-1,4476.58,1418,10,43,1.0,2
285,Player 2,339,0,2657.5,986,18,48,4.0,2
286,Player 1,353,-1,5175.5,2040,6,53,1.0,2
286,Player 2,353,0,2685.71,302,22,49,5.0,2
287,Player 1,352,-1,5767.01,1261,11,50,1.0,2
287,Player 2,352,0,2527.37,1215,17,48,2.0,2
288,Player 1,435,-1,7853.41,1745,12,68,1.0,2
288,Player 2,435,0,4519.45,1999,16,66,3.0,2
289,Player 1,323,-1,4655.08,1101,12,47,1.0,2
289,Player 2,323,0,2339.74,1198,16,45,3.0,2
290,Player 1,342,-1,5339.73,1244,10,44,1.0,2
290,Player 2,342,0,2600.84,1117,18,57,5.0,2
291,Player 1,349,-1,4883.82,2035,8,50,0.0,2
291,Player 2,349,0,2943.57,707,20,52,4.0,2
292,Player 1,351,-1,4958.71,2206,8,46,1.0,2
292,Player 2,351,0,3294.23,556,20,53,5.0,2
293,Player 1,347,-1,4293.86,1683,10,51,1.0,2
293,Player 2,347,0,2953.95,723,18,56,3.0,2
294,Player 1,270,-1,4964.84,1110,12,43,1.0,2
294,Player 2,270,0,2105.14,908,16,41,2.0,2
295,Player 1,393,-1,6890.95,1659,11,56,1.0,2
295,Player 2,393,0,2913.7,1770,17,56,3.0,2
296,Player 1,302,-1,4674.34,1568,8,50,0.0,2
296,Player 2,302,0,2500.3,815,20,46,3.0,2
297,Player 1,253,-1,4044.91,1296,7,38,0.0,2
297,Player 2,253,0,1966.52,275,21,38,3.0,2
298,Player 1,299,-1,4930.25,969,13,44,1.0,2
298,Player 2,299,0,2248.04,897,15,48,3.0,2
299,Player 1,326,-1,5541.43,1484,10,46,0.0,2
299,Player 2,326,0,3235.57,980,18,54,2.0,2
300,Player 1,266,-1,4416.03,1009,12,39,2.0,2
300,Player 2,266,0,2576.89,1005,16,42,4.0,2
301,Player 1,267,-1,3563.23,1356,7,38,1.0,2
301,Player 2,267,0,1861.32,333,21,40,5.0,2
302,Player 1,35,-1,-4.0,60,7,6,0.0,1
302,Player 2,35,0,186.42,25,7,4,0.0,1
303,Player 1,261,-1,3495.74,1131,10,40,1.0,2
303,Player 2,261,0,1761.74,575,18,40,4.0,2
304,Player 1,379,-1,5872.5,1837,11,56,2.0,2
304,Player 2,379,0,2747.35,868,17,52,3.0,2
305,Player 1,292,-1,5134.94,674,17,48,4.0,2
305,Player 2,292,0,2928.27,1784,11,44,1.0,2
306,Player 1,295,-1,3911.23,1539,8,43,0.0,2
306,Player 2,295,0,2554.46,541,20,43,3.0,2
307,Player 1,247,-1,3800.32,917,10,35,1.0,2
307,Player 2,247,0,1733.17,536,18,41,3.0,2
308,Player 1,313,-1,3674.36,1809,6,40,0.0,2
308,Player 2,313,0,2623.8,358,22,48,6.0,2
309,Player 1,356,-1,5783.43,2037,8,50,1.0,2
309,Player 2,356,0,3504.17,881,20,54,5.0,2
310,Player 1,315,-1,4916.98,1444,12,47,1.0,2
310,Player 2,315,0,2645.8,1056,16,44,2.0,2
311,Player 1,268,-1,3918.75,846,13,41,1.0,2
311,Player 2,268,0,1828.17,1195,15,40,2.0,2
312,Player 1,353,-1,6113.77,2064,7,54,0.0,2
312,Player 2,353,0,3175.06,700,21,55,5.0,2
313,Player 1,371,-1,5238.96,1928,9,53,0.0,2
313,Player 2,371,0,2801.71,942,19,55,5.0,2
314,Player 1,352,-1,5407.42,2105,8,51,0.0,2
314,Player 2,352,0,3747.3,800,20,53,4.0,2
315,Player 1,362,-1,5785.49,2062,5,49,1.0,2
315,Player 2,362,0,3260.88,438,23,55,6.0,2
316,Player 1,337,-1,4872.79,2025,7,50,2.0,2
316,Player 2,337,0,3206.47,463,21,52,6.0,2
317,Player 1,309,-1,4992.22,1761,6,44,0.0,2
317,Player 2,309,0,2588.86,356,22,49,5.0,2
318,Player 1,272,-1,4361.95,1157,11,41,1.0,2
318,Player 2,272,0,2427.1,741,17,39,2.0,2
319,Player 1,400,-1,6710.82,1975,8,59,1.0,2
319,Player 2,400,0,2867.88,778,20,56,4.0,2
320,Player 1,326,-1,5197.66,1745,9,49,0.0,2
320,Player 2,326,0,2987.42,557,19,49,3.0,2
321,Player 1,369,-1,6039.5,2238,7,54,1.0,2
321,Player 2,369,0,3257.14,416,21,52,4.0,2
322,Player 1,288,-1,3838.56,1336,10,43,1.0,2
322,Player 2,288,0,1977.0,933,18,43,4.0,2
323,Player 1,414,-1,6061.6,1864,11,54,2.0,2
323,Player 2,414,0,2845.28,1528,17,56,4.0,2
324,Player 1,249,-1,3881.06,1084,12,40,2.0,2
324,Player 2,249,0,2100.03,865,16,39,2.0,2
325,Player 1,304,-1,4942.11,1481,9,42,1.0,2
325,Player 2,304,0,2743.38,783,19,46,3.0,2
326,Player 1,336,-1,5083.1,1767,8,48,1.0,2
326,Player 2,336,0,2742.43,578,20,50,4.0,2
327,Player 1,268,-1,3532.36,1241,10,38,1.0,2
327,Player 2,268,0,2170.68,465,18,42,4.0,2
328,Player 1,331,-1,4423.42,2015,8,48,1.0,2
328,Player 2,331,0,2465.38,526,20,48,4.0,2
329,Player 1,347,-1,4836.84,1308,11,49,0.0,2
329,Player 2,347,0,2522.15,956,17,49,2.0,2
330,Player 1,331,-1,6073.95,1431,9,48,2.0,2
330,Player 2,331,0,3106.17,1070,19,53,6.0,2
331,Player 1,405,-1,5845.73,1618,10,57,1.0,2
331,Player 2,405,0,3187.52,1316,18,56,5.0,2
332,Player 1,329,-1,4696.86,1139,14,50,1.0,2
332,Player 2,329,0,2407.86,1033,14,47,1.0,2
333,Player 1,365,-1,4695.76,1905,8,51,0.0,2
333,Player 2,365,0,2933.15,797,20,56,3.0,2
334,Player 1,257,-1,4508.4,786,15,41,0.0,2
334,Player 2,257,0,2192.4,1074,13,38,1.0,2
335,Player 1,328,-1,5486.83,1523,10,50,0.0,2
335,Player 2,328,0,2707.81,836,18,51,4.0,2
336,Player 1,305,-1,4016.58,1399,11,46,2.0,2
336,Player 2,305,0,2457.12,520,17,44,2.0,2
337,Player 1,315,-1,5500.26,1365,10,50,0.0,2
337,Player 2,315,0,2722.32,1081,18,48,5.0,2
338,Player 1,294,-1,4070.15,1241,11,45,1.0,2
338,Player 2,294,0,1949.58,512,17,41,1.0,2
339,Player 1,296,-1,3644.5,1155,10,43,2.0,2
339,Player 2,296,0,2080.54,813,18,45,4.0,2
340,Player 1,389,-1,4247.9,2242,7,50,1.0,2
340,Player 2,389,0,3931.67,467,21,54,4.0,2
341,Player 1,289,-1,4943.0,1554,9,46,1.0,2
341,Player 2,289,0,2780.56,539,19,48,4.0,2
342,Player 1,324,-1,4123.5,719,13,46,1.0,2
342,Player 2,324,0,1952.42,1067,15,43,3.0,2
343,Player 1,302,-1,4391.07,1106,11,43,1.0,2
343,Player 2,302,0,2132.97,1140,17,43,3.0,2
344,Player 1,393,-1,5248.11,2117,8,54,1.0,2
344,Player 2,393,0,3297.96,883,20,54,5.0,2
345,Player 1,341,-1,5276.91,1648,11,52,1.0,2
345,Player 2,341,0,3314.68,754,17,52,1.0,2
346,Player 1,319,-1,5644.07,1238,13,48,1.0,2
346,Player 2,319,0,2788.44,1244,15,44,3.0,2
347,Player 1,266,-1,2834.28,699,13,39,2.0,2
347,Player 2,266,0,1641.16,574,15,34,2.0,2
348,Player 1,357,-1,5846.32,1841,9,48,1.0,2
348,Player 2,357,0,3358.67,750,19,53,3.0,2
349,Player 1,331,-1,4833.73,1274,12,49,0.0,2
349,Player 2,331,0,2442.32,903,16,50,2.0,2
350,Player 1,389,-1,6188.76,2426,8,57,1.0,2
350,Player 2,389,0,3406.27,652,20,58,4.0,2
351,Player 1,307,-1,4417.08,1185,11,43,0.0,2
351,Player 2,307,0,2528.02,952,17,44,3.0,2
352,Player 1,302,-1,4566.99,1685,11,47,1.0,2
352,Player 2,302,0,2752.52,544,17,45,2.0,2
353,Player 1,252,-1,3871.34,958,12,40,1.0,2
353,Player 2,252,0,1674.62,999,16,37,3.0,2
354,Player 1,353,-1,5375.8,1543,10,49,0.0,2
354,Player 2,353,0,3312.8,1101,18,56,3.0,2
355,Player 1,306,-1,4756.29,1714,9,46,1.0,2
355,Player 2,306,0,2717.49,680,19,46,4.0,2
356,Player 1,367,-1,4756.91,1777,10,50,1.0,2
356,Player 2,367,0,2377.03,962,18,52,3.0,2
357,Player 1,321,-1,4792.93,1113,11,47,0.0,2
357,Player 2,321,0,2731.29,956,17,49,2.0,2
358,Player 1,317,-1,4905.93,1075,12,47,3.0,2
358,Player 2,317,0,2301.7,1129,16,46,4.0,2
359,Player 1,304,-1,4395.97,1825,7,43,1.0,2
359,Player 2,304,0,2534.47,408,21,51,5.0,2
360,Player 1,312,-1,4522.69,1240,11,47,0.0,2
360,Player 2,312,0,2277.7,851,17,43,3.0,2
361,Player 1,308,-1,4953.1,1163,11,48,0.0,2
361,Player 2,308,0,2169.58,1067,17,49,3.0,2
362,Player 1,318,-1,4468.38,1441,10,46,1.0,2
362,Player 2,318,0,2966.31,817,18,49,3.0,2
363,Player 1,339,-1,5989.89,1476,12,53,2.0,2
363,Player 2,339,0,2886.66,1169,16,52,3.0,2
364,Player 1,411,-1,5132.88,1530,11,58,0.0,2
364,Player 2,411,0,3536.36,1096,17,56,3.0,2
365,Player 1,341,-1,5693.54,1804,11,55,2.0,2
365,Player 2,341,0,2426.25,945,17,48,2.0,2
366,Player 1,362,-1,5330.46,1810,8,55,1.0,2
366,Player 2,362,0,2592.69,513,20,51,5.0,2
367,Player 1,329,-1,4677.32,1807,7,47,0.0,2
367,Player 2,329,0,2667.51,440,21,49,4.0,2
368,Player 1,281,-1,4681.39,904,12,47,0.0,2
368,Player 2,281,0,2753.61,1097,16,45,2.0,2
369,Player 1,269,-1,4991.0,1186,10,44,0.0,2
369,Player 2,269,0,2556.38,668,18,43,3.0,2
370,Player 1,345,-1,5444.19,1860,9,51,1.0,2
370,Player 2,345,0,3226.37,664,19,52,4.0,2
371,Player 1,263,-1,3782.4,792,16,43,2.0,2
371,Player 2,263,0,2192.07,1037,12,36,0.0,2
372,Player 1,355,-1,5367.95,1986,8,50,1.0,2
372,Player 2,355,0,2873.92,752,20,49,4.0,2
373,Player 1,352,-1,5734.25,1553,9,54,0.0,2
373,Player 2,352,0,3143.2,1030,19,56,4.0,2
374,Player 1,298,-1,4043.91,1986,10,46,1.0,2
374,Player 2,298,0,2597.5,612,18,42,2.0,2
375,Player 1,249,-1,4369.42,985,10,38,1.0,2
375,Player 2,249,0,2154.38,569,18,41,4.0,2
376,Player 1,401,-1,5999.46,2102,7,57,1.0,2
376,Player 2,401,0,2789.01,830,21,64,5.0,2
377,Player 1,358,-1,6676.56,1904,10,56,1.0,2
377,Player 2,358,0,3022.53,1042,18,52,3.0,2
378,Player 1,298,-1,3717.87,1140,13,44,1.0,2
378,Player 2,298,0,2185.8,1029,15,43,1.0,2
379,Player 1,366,-1,5654.83,2212,8,55,1.0,2
379,Player 2,366,0,2888.16,669,20,58,6.0,2
380,Player 1,330,-1,5999.3,1555,10,51,0.0,2
380,Player 2,330,0,2777.9,956,18,47,3.0,2
381,Player 1,342,-1,5213.51,1540,11,52,0.0,2
381,Player 2,342,0,2752.4,885,17,51,2.0,2
382,Player 1,290,-1,4466.1,1244,13,44,1.0,2
382,Player 2,290,0,2129.73,826,15,40,2.0,2
383,Player 1,379,-1,6169.24,1537,10,54,0.0,2
383,Player 2,379,0,2866.49,1007,18,52,2.0,2
384,Player 1,319,-1,6659.51,1713,11,51,2.0,2
384,Player 2,319,0,3025.14,936,17,50,2.0,2
385,Player 1,302,-1,3907.39,1689,9,46,1.0,2
385,Player 2,302,0,2854.66,762,19,46,4.0,2
386,Player 1,424,-1,5624.84,2369,8,62,1.0,2
386,Player 2,424,0,3047.89,752,20,61,4.0,2
387,Player 1,310,-1,4537.26,917,12,50,2.0,2
387,Player 2,310,0,2090.01,1054,16,44,4.0,2
388,Player 1,298,-1,3781.71,1111,13,42,2.0,2
388,Player 2,298,0,2152.21,980,15,43,2.0,2
389,Player 1,404,-1,6369.42,2166,8,62,0.0,2
389,Player 2,404,0,5827.78,1055,20,65,4.0,2
390,Player 1,359,-1,6158.4,1837,8,53,0.0,2
390,Player 2,359,0,2904.7,581,20,55,4.0,2
391,Player 1,299,-1,4663.5,1553,10,50,1.0,2
391,Player 2,299,0,2039.63,659,18,47,3.0,2
392,Player 1,313,-1,4496.08,1545,9,46,2.0,2
392,Player 2,313,0,2234.83,827,19,46,3.0,2
393,Player 1,279,-1,4103.37,1054,10,40,0.0,2
393,Player 2,279,0,2018.79,635,18,42,4.0,2
394,Player 1,300,-1,5038.51,1012,12,45,2.0,2
394,Player 2,300,0,2842.34,1007,16,47,3.0,2
395,Player 1,309,-1,4483.21,920,13,45,2.0,2
395,Player 2,309,0,2160.77,1120,15,45,3.0,2
396,Player 1,365,-1,5499.6,1551,9,52,1.0,2
396,Player 2,365,0,3588.24,842,19,58,3.0,2
397,Player 1,271,-1,3694.05,1183,10,39,1.0,2
397,Player 2,271,0,2032.05,649,18,43,2.0,2
398,Player 1,410,-1,8678.17,2468,10,66,1.0,2
398,Player 2,410,0,4641.08,1077,18,61,3.0,2
399,Player 1,318,-1,5737.38,1747,8,51,0.0,2
399,Player 2,318,0,2750.92,768,20,47,4.0,2
400,Player 1,440,-1,7325.11,2345,7,70,0.0,2
400,Player 2,440,0,4570.21,847,21,67,4.0,2
401,Player 1,324,-1,5859.36,1435,12,52,2.0,2
401,Player 2,324,0,2645.17,1014,16,47,3.0,2
402,Player 1,306,-1,4147.8,1950,8,40,1.0,2
402,Player 2,306,0,3119.94,384,20,51,4.0,2
403,Player 1,293,-1,4491.04,1516,8,40,0.0,2
403,Player 2,293,0,2610.48,587,20,43,4.0,2
404,Player 1,270,-1,3699.99,1050,10,42,1.0,2
404,Player 2,270,0,1784.65,640,18,43,3.0,2
405,Player 1,340,-1,4717.33,1210,10,48,0.0,2
405,Player 2,340,0,2063.49,824,18,49,2.0,2
406,Player 1,383,-1,7493.26,1754,11,61,0.0,2
406,Player 2,383,0,4364.73,1510,17,61,4.0,2
407,Player 1,378,-1,5569.73,1889,11,57,1.0,2
407,Player 2,378,0,3516.31,1054,17,53,3.0,2
408,Player 1,320,-1,5827.0,1628,11,50,2.0,2
408,Player 2,320,0,3820.1,975,17,49,4.0,2
409,Player 1,352,-1,5035.33,1857,10,50,1.0,2
409,Player 2,352,0,2913.73,789,18,50,3.0,2
410,Player 1,312,-1,5153.06,1539,10,48,0.0,2
410,Player 2,312,0,2831.14,506,18,45,3.0,2
411,Player 1,339,-1,4842.22,1726,7,47,0.0,2
411,Player 2,339,0,2950.37,640,21,54,3.0,2
412,Player 1,337,-1,5165.99,1289,11,48,0.0,2
412,Player 2,337,0,2935.43,1369,17,53,4.0,2
413,Player 1,338,-1,6426.25,1504,11,51,0.0,2
413,Player 2,338,0,3523.62,1271,17,54,2.0,2
414,Player 1,376,-1,5757.11,1754,11,57,0.0,2
414,Player 2,376,0,2899.1,994,17,56,3.0,2
415,Player 1,372,-1,5693.29,1783,11,57,1.0,2
415,Player 2,372,0,3040.4,1306,17,55,4.0,2
416,Player 1,281,-1,4733.36,1376,7,43,1.0,2
416,Player 2,281,0,2529.2,430,21,44,5.0,2
417,Player 1,271,-1,3720.23,1113,12,41,2.0,2
417,Player 2,271,0,1704.47,554,16,35,2.0,2
418,Player 1,23,-1,72.44,36,5,3,1.0,2
418,Player 2,23,0,-50.0,56,8,2,1.0,2
419,Player 1,344,-1,7187.24,1588,10,53,1.0,2
419,Player 2,344,0,2979.48,1155,18,54,4.0,2
420,Player 1,259,-1,3655.12,862,12,39,1.0,2
420,Player 2,259,0,1759.78,745,16,34,2.0,2
421,Player 1,320,-1,5496.77,1234,12,46,1.0,2
421,Player 2,320,0,2301.53,843,16,45,2.0,2
422,Player 1,352,-1,4937.24,1864,8,45,0.0,2
422,Player 2,352,0,2566.43,705,20,50,3.0,2
423,Player 1,353,-1,5300.39,1804,10,51,0.0,2
423,Player 2,353,0,3395.91,764,18,58,2.0,2
424,Player 1,278,-1,4014.0,1092,13,43,2.0,2
424,Player 2,278,0,1821.22,651,15,41,2.0,2
425,Player 1,355,-1,5563.1,2087,7,51,1.0,2
425,Player 2,355,0,3361.48,708,21,53,5.0,2
426,Player 1,329,-1,5091.13,1374,10,49,1.0,2
426,Player 2,329,0,2455.71,701,18,47,4.0,2
427,Player 1,383,-1,5883.47,1983,7,53,0.0,2
427,Player 2,383,0,3191.03,754,21,59,3.0,2
428,Player 1,278,-1,3972.81,754,17,44,3.0,2
428,Player 2,278,0,2208.05,998,11,39,2.0,2
429,Player 1,386,-1,5584.94,1828,7,51,0.0,2
429,Player 2,386,0,2854.38,768,21,57,5.0,2
430,Player 1,286,-1,4572.59,960,11,44,1.0,2
430,Player 2,286,0,2453.87,881,17,42,3.0,2
431,Player 1,295,-1,4931.59,820,16,44,2.0,2
431,Player 2,295,0,2298.1,1215,12,40,0.0,2
432,Player 1,357,-1,6537.92,1733,10,55,1.0,2
432,Player 2,357,0,3217.3,1171,18,52,5.0,2
433,Player 1,374,-1,6077.41,1395,15,57,2.0,2
